,Year,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom,County,pop2010,acs_2018_2,State,fmr_type,fmr_pct_chg,fmr_dollar_chg
2195,2019,864,946,1202,1506,1632,Worcester County,12981,1192,MA,50,0.008389262,10
2196,2019,864,946,1202,1506,1632,Worcester County,13606,1192,MA,50,0.008389262,10
2197,2019,864,946,1202,1506,1632,Worcester County,8471,1192,MA,50,0.008389262,10
2198,2019,864,946,1202,1506,1632,Worcester County,11390,1192,MA,50,0.008389262,10
2199,2019,864,946,1202,1506,1632,Worcester County,2183,1192,MA,50,0.008389262,10
2200,2019,826,832,1096,1380,1491,Worcester County,40318,1085,MA,50,0.010138249,11
2201,2019,826,832,1096,1380,1491,Worcester County,20228,1085,MA,50,0.010138249,11
2202,2019,864,946,1202,1506,1632,Worcester County,17765,1192,MA,50,0.008389262,10
2203,2019,714,718,950,1279,1294,Worcester County,2990,922,MA,50,0.030368764,28
2204,2019,935,940,1244,1589,1944,Worcester County,6520,1276,MA,50,-0.02507837,-32
2205,2019,864,946,1202,1506,1632,Worcester County,17346,1192,MA,50,0.008389262,10
2206,2019,935,940,1244,1589,1944,Worcester County,5911,1276,MA,50,-0.02507837,-32
2207,2019,714,718,950,1279,1294,Worcester County,4382,922,MA,50,0.030368764,28
2208,2019,935,940,1244,1589,1944,Worcester County,8055,1276,MA,50,-0.02507837,-32
2209,2019,864,946,1202,1506,1632,Worcester County,10970,1192,MA,50,0.008389262,10
2210,2019,826,832,1096,1380,1491,Worcester County,40759,1085,MA,50,0.010138249,11
2211,2019,826,832,1096,1380,1491,Worcester County,10086,1085,MA,50,0.010138249,11
2212,2019,935,940,1244,1589,1944,Worcester County,5839,1276,MA,50,-0.02507837,-32
2213,2019,935,940,1244,1589,1944,Worcester County,27999,1276,MA,50,-0.02507837,-32
2214,2019,864,946,1202,1506,1632,Worcester County,13261,1192,MA,50,0.008389262,10
2215,2019,935,940,1244,1589,1944,Worcester County,3190,1276,MA,50,-0.02507837,-32
2216,2019,714,718,950,1279,1294,Worcester County,999,922,MA,50,0.030368764,28
2217,2019,864,946,1202,1506,1632,Worcester County,14155,1192,MA,50,0.008389262,10
2218,2019,864,946,1202,1506,1632,Worcester County,15707,1192,MA,50,0.008389262,10
2219,2019,864,946,1202,1506,1632,Worcester County,4680,1192,MA,50,0.008389262,10
2220,2019,864,946,1202,1506,1632,Worcester County,1902,1192,MA,50,0.008389262,10
2221,2019,864,946,1202,1506,1632,Worcester County,13709,1192,MA,50,0.008389262,10
2222,2019,864,946,1202,1506,1632,Worcester County,4806,1192,MA,50,0.008389262,10
2223,2019,714,718,950,1279,1294,Worcester County,1234,922,MA,50,0.030368764,28
2224,2019,714,718,950,1279,1294,Worcester County,1682,922,MA,50,0.030368764,28
2225,2019,864,946,1202,1506,1632,Worcester County,3413,1192,MA,50,0.008389262,10
2226,2019,714,718,950,1279,1294,Worcester County,1258,922,MA,50,0.030368764,28
2227,2019,864,946,1202,1506,1632,Worcester County,7973,1192,MA,50,0.008389262,10
2228,2019,864,946,1202,1506,1632,Worcester County,35608,1192,MA,50,0.008389262,10
2229,2019,935,940,1244,1589,1944,Worcester County,9767,1276,MA,50,-0.02507837,-32
2230,2019,864,946,1202,1506,1632,Worcester County,16719,1192,MA,50,0.008389262,10
2231,2019,864,946,1202,1506,1632,Worcester County,11688,1192,MA,50,0.008389262,10
2232,2019,864,946,1202,1506,1632,Worcester County,7808,1192,MA,50,0.008389262,10
2233,2019,864,946,1202,1506,1632,Worcester County,9268,1192,MA,50,0.008389262,10
2234,2019,864,946,1202,1506,1632,Worcester County,8963,1192,MA,50,0.008389262,10
2235,2019,826,832,1096,1380,1491,Worcester County,8013,1085,MA,50,0.010138249,11
2236,2019,935,940,1244,1589,1944,Worcester County,7542,1276,MA,50,-0.02507837,-32
2237,2019,864,946,1202,1506,1632,Worcester County,13457,1192,MA,50,0.008389262,10
2238,2019,714,718,950,1279,1294,Worcester County,5135,922,MA,50,0.030368764,28
2239,2019,864,946,1202,1506,1632,Worcester County,16767,1192,MA,50,0.008389262,10
2240,2019,864,946,1202,1506,1632,Worcester County,18272,1192,MA,50,0.008389262,10
2241,2019,864,946,1202,1506,1632,Worcester County,7669,1192,MA,50,0.008389262,10
2242,2019,864,946,1202,1506,1632,Worcester County,3701,1192,MA,50,0.008389262,10
2243,2019,826,832,1096,1380,1491,Worcester County,7277,1085,MA,50,0.010138249,11
2244,2019,826,832,1096,1380,1491,Worcester County,10300,1085,MA,50,0.010138249,11
2245,2019,864,946,1202,1506,1632,Worcester County,181045,1192,MA,50,0.008389262,10
2246,2019,584,587,700,927,987,Alcona County,10942,697,MI,50,0.004304161,3
2247,2019,489,529,700,878,1175,Alger County,9601,697,MI,50,0.004304161,3
2248,2019,643,647,782,1052,1177,Allegan County,111408,758,MI,50,0.031662269,24
2249,2019,570,574,700,966,1021,Alpena County,29598,697,MI,50,0.004304161,3
2250,2019,450,577,700,958,1060,Antrim County,23580,725,MI,50,-0.034482759,-25
2251,2019,489,561,700,932,1186,Arenac County,15899,697,MI,50,0.004304161,3
2252,2019,489,529,700,924,987,Baraga County,8860,697,MI,50,0.004304161,3
2253,2019,634,696,894,1266,1365,Barry County,59173,785,MI,50,0.138853503,109
2254,2019,495,583,771,1022,1073,Bay County,107771,754,MI,50,0.022546419,17
2255,2019,559,605,800,1002,1081,Benzie County,17525,791,MI,50,0.011378003,9
2256,2019,530,558,738,941,1092,Berrien County,156813,754,MI,50,-0.021220159,-16
2257,2019,557,560,719,930,972,Branch County,45248,737,MI,50,-0.024423338,-18
2258,2019,486,601,757,986,1040,Calhoun County,136146,737,MI,50,0.027137042,20
2259,2019,515,578,765,979,1034,Cass County,52293,794,MI,50,-0.036523929,-29
2260,2019,538,591,759,1056,1316,Charlevoix County,25949,753,MI,50,0.007968127,6
2261,2019,489,545,700,921,946,Cheboygan County,26152,697,MI,50,0.004304161,3
2262,2019,477,543,700,877,946,Chippewa County,38520,701,MI,50,-0.001426534,-1
2263,2019,489,530,700,932,1034,Clare County,30926,697,MI,50,0.004304161,3
2264,2019,660,730,908,1201,1345,Clinton County,75382,856,MI,50,0.060747664,52
2265,2019,522,565,747,973,1170,Crawford County,14074,758,MI,50,-0.014511873,-11
2266,2019,475,567,700,985,1042,Delta County,37069,697,MI,50,0.004304161,3
2267,2019,532,576,762,955,1062,Dickinson County,26168,760,MI,50,0.002631579,2
2268,2019,660,730,908,1201,1345,Eaton County,107759,856,MI,50,0.060747664,52
2269,2019,536,626,817,1070,1214,Emmet County,32694,832,MI,50,-0.018028846,-15
2270,2019,484,570,753,993,1028,Genesee County,425790,779,MI,50,-0.033376123,-26
2271,2019,489,570,700,971,1162,Gladwin County,25692,697,MI,50,0.004304161,3
2272,2019,525,579,700,987,1230,Gogebic County,16427,697,MI,50,0.004304161,3
2273,2019,623,762,892,1201,1338,Grand Traverse County,86986,902,MI,50,-0.011086475,-10
2274,2019,450,529,700,877,946,Gratiot County,42476,697,MI,50,0.004304161,3
2275,2019,522,541,716,923,970,Hillsdale County,46688,720,MI,50,-0.005555556,-4
2276,2019,479,536,700,898,1222,Houghton County,36628,714,MI,50,-0.019607843,-14
2277,2019,553,560,700,930,1050,Huron County,33118,697,MI,50,0.004304161,3
2278,2019,660,730,908,1201,1345,Ingham County,280895,856,MI,50,0.060747664,52
2279,2019,577,581,768,1004,1082,Ionia County,63905,755,MI,50,0.017218543,13
2280,2019,450,611,700,877,1230,Iosco County,25887,697,MI,50,0.004304161,3
2281,2019,489,547,700,917,1230,Iron County,11817,697,MI,50,0.004304161,3
2282,2019,536,594,729,994,1212,Isabella County,70311,758,MI,50,-0.038258575,-29
2283,2019,614,660,807,1031,1134,Jackson County,160248,770,MI,50,0.048051948,37
2284,2019,539,644,795,1085,1182,Kalamazoo County,250331,810,MI,50,-0.018518519,-15
2285,2019,466,548,725,966,1050,Kalkaska County,17153,746,MI,50,-0.028150134,-21
2286,2019,620,736,903,1241,1418,Kent County,602622,878,MI,50,0.028473804,25
2287,2019,489,529,700,984,987,Keweenaw County,2156,697,MI,50,0.004304161,3
2288,2019,489,539,700,877,946,Lake County,11539,697,MI,50,0.004304161,3
2289,2019,621,753,967,1261,1371,Lapeer County,88319,940,MI,50,0.028723404,27
2290,2019,649,681,796,1072,1235,Leelanau County,21708,848,MI,50,-0.061320755,-52
2291,2019,504,593,784,1009,1071,Lenawee County,99892,801,MI,50,-0.021223471,-17
2292,2019,647,762,980,1359,1685,Livingston County,180967,951,MI,50,0.030494217,29
2293,2019,489,571,700,945,966,Luce County,6631,697,MI,50,0.004304161,3
2294,2019,489,611,700,885,1076,Mackinac County,11113,697,MI,50,0.004304161,3
2295,2019,621,753,967,1261,1371,Macomb County,840978,940,MI,50,0.028723404,27
2296,2019,489,531,700,944,946,Manistee County,24733,701,MI,50,-0.001426534,-1
2297,2019,479,563,745,933,1007,Marquette County,67077,750,MI,50,-0.006666667,-5
2298,2019,499,553,732,917,989,Mason County,28705,775,MI,50,-0.055483871,-43
2299,2019,589,592,700,930,946,Mecosta County,42798,697,MI,50,0.004304161,3
2300,2019,489,605,700,946,950,Menominee County,24029,697,MI,50,0.004304161,3
2301,2019,527,621,821,1153,1394,Midland County,83629,791,MI,50,0.037926675,30
2302,2019,516,609,739,926,999,Missaukee County,14849,715,MI,50,0.033566434,24
2303,2019,649,664,874,1177,1181,Monroe County,152021,862,MI,50,0.013921114,12
2304,2019,592,596,758,1013,1230,Montcalm County,63342,743,MI,50,0.020188425,15
2305,2019,489,529,700,977,987,Montmorency County,9765,712,MI,50,-0.016853933,-12
2306,2019,602,602,796,1060,1076,Muskegon County,172188,759,MI,50,0.048748353,37
2307,2019,531,542,717,919,969,Newaygo County,48460,748,MI,50,-0.04144385,-31
2308,2019,621,753,967,1261,1371,Oakland County,1202362,940,MI,50,0.028723404,27
2309,2019,489,529,700,943,946,Oceana County,26570,697,MI,50,0.004304161,3
2310,2019,489,606,700,907,1078,Ogemaw County,21699,709,MI,50,-0.012693935,-9
2311,2019,489,606,700,984,987,Ontonagon County,6780,697,MI,50,0.004304161,3
2312,2019,489,570,700,888,990,Osceola County,23528,697,MI,50,0.004304161,3
2313,2019,489,575,700,927,987,Oscoda County,8640,707,MI,50,-0.00990099,-7
2314,2019,535,592,766,1057,1104,Otsego County,24164,761,MI,50,0.006570302,5
2315,2019,744,763,874,1245,1381,Ottawa County,263801,828,MI,50,0.055555556,46
2316,2019,489,611,700,1012,1018,Presque Isle County,13376,697,MI,50,0.004304161,3
2317,2019,545,565,700,943,946,Roscommon County,24449,704,MI,50,-0.005681818,-4
2318,2019,513,628,798,1034,1134,Saginaw County,200169,736,MI,50,0.08423913,62
2319,2019,621,753,967,1261,1371,St. Clair County,163040,940,MI,50,0.028723404,27
2320,2019,523,529,700,877,1069,St. Joseph County,61295,722,MI,50,-0.030470914,-22
2321,2019,514,529,700,910,1069,Sanilac County,43114,697,MI,50,0.004304161,3
2322,2019,489,529,700,877,980,Schoolcraft County,8485,697,MI,50,0.004304161,3
2323,2019,538,542,717,979,995,Shiawassee County,70648,731,MI,50,-0.019151847,-14
2324,2019,450,565,700,925,1043,Tuscola County,55729,697,MI,50,0.004304161,3
2325,2019,539,644,795,1085,1182,Van Buren County,76258,810,MI,50,-0.018518519,-15
2326,2019,900,929,1140,1499,1843,Washtenaw County,344791,1103,MI,50,0.033544878,37
2327,2019,621,753,967,1261,1371,Wayne County,1820584,940,MI,50,0.028723404,27
2328,2019,526,569,753,943,1018,Wexford County,32735,784,MI,50,-0.039540816,-31
2329,2019,561,565,747,965,1134,Aitkin County,16202,745,MN,50,0.002684564,2
2330,2019,763,915,1151,1636,1923,Anoka County,330844,1089,MN,50,0.056932966,62
2331,2019,470,580,717,941,1096,Becker County,32504,709,MN,50,0.011283498,8
2332,2019,499,580,767,1014,1037,Beltrami County,44442,766,MN,50,0.001305483,1
2333,2019,596,698,855,1229,1502,Benton County,38451,800,MN,50,0.06875,55
2334,2019,459,564,700,964,968,Big Stone County,5269,697,MN,50,0.004304161,3
2335,2019,634,715,924,1302,1623,Blue Earth County,64013,829,MN,50,0.114595899,95
2336,2019,450,558,700,877,946,Brown County,25893,697,MN,50,0.004304161,3
2337,2019,626,670,871,1121,1390,Carlton County,35386,848,MN,50,0.027122642,23
2338,2019,763,915,1151,1636,1923,Carver County,91042,1089,MN,50,0.056932966,62
2339,2019,555,569,753,943,1029,Cass County,28567,755,MN,50,-0.002649007,-2
2340,2019,459,593,700,1004,1064,Chippewa County,12441,697,MN,50,0.004304161,3
2341,2019,763,915,1151,1636,1923,Chisago County,53887,1089,MN,50,0.056932966,62
2342,2019,561,691,859,1242,1509,Clay County,58999,810,MN,50,0.060493827,49
2343,2019,459,529,700,964,968,Clearwater County,8695,697,MN,50,0.004304161,3
2344,2019,460,625,716,922,990,Cook County,5176,766,MN,50,-0.065274151,-50
2345,2019,459,529,700,949,953,Cottonwood County,11687,697,MN,50,0.004304161,3
2346,2019,520,612,809,1034,1131,Crow Wing County,62500,797,MN,50,0.015056462,12
2347,2019,763,915,1151,1636,1923,Dakota County,398552,1089,MN,50,0.056932966,62
2348,2019,650,734,959,1316,1618,Dodge County,20087,860,MN,50,0.115116279,99
2349,2019,509,599,792,992,1291,Douglas County,36009,814,MN,50,-0.027027027,-22
2350,2019,459,529,700,946,967,Faribault County,14553,697,MN,50,0.004304161,3
2351,2019,450,529,700,954,957,Fillmore County,20866,697,MN,50,0.004304161,3
2352,2019,450,529,700,901,1067,Freeborn County,31255,697,MN,50,0.004304161,3
2353,2019,591,595,787,986,1088,Goodhue County,46183,801,MN,50,-0.017478152,-14
2354,2019,459,611,700,1012,1230,Grant County,6018,697,MN,50,0.004304161,3
2355,2019,763,915,1151,1636,1923,Hennepin County,1152425,1089,MN,50,0.056932966,62
2356,2019,531,624,826,1140,1451,Houston County,19027,793,MN,50,0.041614124,33
2357,2019,524,529,700,964,972,Hubbard County,20428,697,MN,50,0.004304161,3
2358,2019,763,915,1151,1636,1923,Isanti County,37816,1089,MN,50,0.056932966,62
2359,2019,499,587,776,972,1049,Itasca County,45058,767,MN,50,0.011734029,9
2360,2019,459,558,700,880,946,Jackson County,10266,697,MN,50,0.004304161,3
2361,2019,606,610,800,1009,1405,Kanabec County,16239,795,MN,50,0.006289308,5
2362,2019,551,575,737,1066,1237,Kandiyohi County,42239,733,MN,50,0.005457026,4
2363,2019,459,529,700,890,946,Kittson County,4552,697,MN,50,0.004304161,3
2364,2019,459,555,700,964,968,Koochiching County,13311,697,MN,50,0.004304161,3
2365,2019,459,558,700,877,946,Lac qui Parle County,7259,697,MN,50,0.004304161,3
2366,2019,501,593,765,1054,1057,Lake County,10866,802,MN,50,-0.046134663,-37
2367,2019,491,566,749,986,1035,Lake of the Woods County,4045,697,MN,50,0.074605452,52
2368,2019,548,601,792,1145,1296,Le Sueur County,27703,758,MN,50,0.044854881,34
2369,2019,459,529,700,877,946,Lincoln County,5896,697,MN,50,0.004304161,3
2370,2019,459,529,700,921,1137,Lyon County,25857,697,MN,50,0.004304161,3
2371,2019,511,590,780,1115,1266,McLeod County,36651,724,MN,50,0.077348066,56
2372,2019,459,599,700,877,946,Mahnomen County,5413,697,MN,50,0.004304161,3
2373,2019,459,548,700,1009,1108,Marshall County,9439,697,MN,50,0.004304161,3
2374,2019,459,529,700,964,968,Martin County,20840,697,MN,50,0.004304161,3
2375,2019,509,599,793,994,1157,Meeker County,23300,766,MN,50,0.035248042,27
2376,2019,564,664,878,1207,1331,Mille Lacs County,26097,860,MN,50,0.020930233,18
2377,2019,459,529,700,936,992,Morrison County,33198,697,MN,50,0.004304161,3
2378,2019,486,572,757,1040,1059,Mower County,39163,761,MN,50,-0.005256242,-4
2379,2019,459,568,700,946,1106,Murray County,8725,697,MN,50,0.004304161,3
2380,2019,634,715,924,1302,1623,Nicollet County,32727,829,MN,50,0.114595899,95
2381,2019,540,544,719,940,972,Nobles County,21378,717,MN,50,0.0027894,2
2382,2019,459,543,700,877,1103,Norman County,6852,697,MN,50,0.004304161,3
2383,2019,650,734,959,1316,1618,Olmsted County,144248,860,MN,50,0.115116279,99
2384,2019,492,533,705,895,953,Otter Tail County,57303,730,MN,50,-0.034246575,-25
2385,2019,475,559,740,927,1000,Pennington County,13930,718,MN,50,0.030640669,22
2386,2019,514,593,784,987,1186,Pine County,29750,802,MN,50,-0.02244389,-18
2387,2019,459,607,700,943,946,Pipestone County,9596,697,MN,50,0.004304161,3
2388,2019,558,671,870,1245,1517,Polk County,31600,966,MN,50,-0.099378882,-96
2389,2019,476,549,726,978,981,Pope County,10995,750,MN,50,-0.032,-24
2390,2019,763,915,1151,1636,1923,Ramsey County,508640,1089,MN,50,0.056932966,62
2391,2019,577,611,700,943,946,Red Lake County,4089,697,MN,50,0.004304161,3
2392,2019,459,604,700,1007,1011,Redwood County,16059,697,MN,50,0.004304161,3
2393,2019,539,559,700,877,972,Renville County,15730,697,MN,50,0.004304161,3
2394,2019,576,674,891,1178,1216,Rice County,64142,882,MN,50,0.010204082,9
2395,2019,459,529,700,946,972,Rock County,9687,697,MN,50,0.004304161,3
2396,2019,455,536,709,888,958,Roseau County,15629,697,MN,50,0.017216643,12
2397,2019,626,670,871,1121,1390,St. Louis County,200226,848,MN,50,0.027122642,23
2398,2019,763,915,1151,1636,1923,Scott County,129928,1089,MN,50,0.056932966,62
2399,2019,763,915,1151,1636,1923,Sherburne County,88499,1089,MN,50,0.056932966,62
2400,2019,489,584,737,1020,1106,Sibley County,15226,701,MN,50,0.051355207,36
2401,2019,596,698,855,1229,1502,Stearns County,150642,800,MN,50,0.06875,55
2402,2019,522,603,797,1075,1400,Steele County,36576,810,MN,50,-0.016049383,-13
2403,2019,459,611,700,877,1137,Stevens County,9726,697,MN,50,0.004304161,3
2404,2019,544,548,700,993,1069,Swift County,9783,697,MN,50,0.004304161,3
2405,2019,450,529,700,877,946,Todd County,24895,697,MN,50,0.004304161,3
2406,2019,459,529,700,877,968,Traverse County,3558,697,MN,50,0.004304161,3
2407,2019,500,625,779,1126,1368,Wabasha County,21676,714,MN,50,0.091036415,65
2408,2019,459,548,700,915,1230,Wadena County,13843,697,MN,50,0.004304161,3
2409,2019,459,529,700,1012,1016,Waseca County,19136,697,MN,50,0.004304161,3
2410,2019,763,915,1151,1636,1923,Washington County,238136,1089,MN,50,0.056932966,62
2411,2019,459,611,700,943,946,Watonwan County,11211,697,MN,50,0.004304161,3
2412,2019,459,529,700,1012,1230,Wilkin County,6576,697,MN,50,0.004304161,3
2413,2019,482,578,751,964,1109,Winona County,51461,724,MN,50,0.037292818,27
2414,2019,763,915,1151,1636,1923,Wright County,124700,1089,MN,50,0.056932966,62
2415,2019,459,576,700,971,975,Yellow Medicine County,10438,697,MN,50,0.004304161,3
2416,2019,515,543,710,890,960,Adams County,32297,747,MS,50,-0.049531459,-37
2417,2019,472,512,651,940,1017,Alcorn County,37057,661,MS,50,-0.015128593,-10
2418,2019,472,518,651,847,898,Amite County,13131,663,MS,50,-0.018099548,-12
2419,2019,472,541,651,851,933,Attala County,19564,661,MS,50,-0.015128593,-10
2420,2019,491,569,651,941,1014,Benton County,8729,661,MS,50,-0.015128593,-10
2421,2019,485,520,669,838,904,Bolivar County,34145,661,MS,50,0.012102874,8
2422,2019,472,544,651,856,1060,Calhoun County,14962,661,MS,50,-0.015128593,-10
2423,2019,472,492,651,894,898,Carroll County,10597,661,MS,50,-0.015128593,-10
2424,2019,418,497,651,841,1009,Chickasaw County,17392,661,MS,50,-0.015128593,-10
2425,2019,472,492,651,865,1048,Choctaw County,8547,661,MS,50,-0.015128593,-10
2426,2019,477,542,658,824,1012,Claiborne County,9604,676,MS,50,-0.026627219,-18
2427,2019,483,530,666,834,900,Clarke County,16732,691,MS,50,-0.03617945,-25
2428,2019,472,518,651,918,1000,Clay County,20634,661,MS,50,-0.015128593,-10
2429,2019,418,492,651,816,887,Coahoma County,26151,683,MS,50,-0.046852123,-32
2430,2019,652,729,867,1090,1294,Copiah County,29449,880,MS,50,-0.014772727,-13
2431,2019,489,536,674,844,929,Covington County,19568,661,MS,50,0.019667171,13
2432,2019,658,742,875,1194,1372,DeSoto County,161252,833,MS,50,0.050420168,42
2433,2019,515,625,768,993,1101,Forrest County,74934,790,MS,50,-0.027848101,-22
2434,2019,472,518,651,836,898,Franklin County,8118,661,MS,50,-0.015128593,-10
2435,2019,548,572,756,974,1042,George County,22578,781,MS,50,-0.032010243,-25
2436,2019,554,569,651,894,898,Greene County,14400,661,MS,50,-0.015128593,-10
2437,2019,472,492,651,855,880,Grenada County,21906,661,MS,50,-0.015128593,-10
2438,2019,650,681,785,1073,1284,Hancock County,43929,771,MS,50,0.018158236,14
2439,2019,650,681,785,1073,1284,Harrison County,187105,771,MS,50,0.018158236,14
2440,2019,652,729,867,1090,1294,Hinds County,245285,880,MS,50,-0.014772727,-13
2441,2019,472,492,651,828,1069,Holmes County,19198,661,MS,50,-0.015128593,-10
2442,2019,472,569,651,816,925,Humphreys County,9375,664,MS,50,-0.019578313,-13
2443,2019,472,518,651,820,898,Issaquena County,1406,661,MS,50,-0.015128593,-10
2444,2019,472,550,651,844,945,Itawamba County,23401,661,MS,50,-0.015128593,-10
2445,2019,612,655,755,1092,1326,Jackson County,139668,739,MS,50,0.02165088,16
2446,2019,529,580,729,916,1005,Jasper County,17062,744,MS,50,-0.02016129,-15
2447,2019,472,518,651,823,898,Jefferson County,7726,661,MS,50,-0.015128593,-10
2448,2019,473,570,652,896,899,Jefferson Davis County,12487,669,MS,50,-0.025411061,-17
2449,2019,465,567,724,907,979,Jones County,67761,760,MS,50,-0.047368421,-36
2450,2019,472,492,651,816,898,Kemper County,10456,661,MS,50,-0.015128593,-10
2451,2019,654,770,902,1252,1336,Lafayette County,47351,883,MS,50,0.021517554,19
2452,2019,515,625,768,993,1101,Lamar County,55658,790,MS,50,-0.027848101,-22
2453,2019,514,578,764,957,1053,Lauderdale County,80261,765,MS,50,-0.00130719,-1
2454,2019,525,576,724,907,998,Lawrence County,12929,722,MS,50,0.002770083,2
2455,2019,472,492,651,816,1029,Leake County,23805,661,MS,50,-0.015128593,-10
2456,2019,545,548,724,926,1091,Lee County,82910,734,MS,50,-0.013623978,-10
2457,2019,489,492,651,816,880,Leflore County,32317,661,MS,50,-0.015128593,-10
2458,2019,502,505,651,894,898,Lincoln County,34869,661,MS,50,-0.015128593,-10
2459,2019,492,540,679,982,1193,Lowndes County,59779,684,MS,50,-0.007309942,-5
2460,2019,652,729,867,1090,1294,Madison County,95203,880,MS,50,-0.014772727,-13
2461,2019,472,569,651,877,884,Marion County,27088,661,MS,50,-0.015128593,-10
2462,2019,499,564,662,890,1158,Marshall County,37144,661,MS,50,0.001512859,1
2463,2019,472,520,651,816,960,Monroe County,36989,661,MS,50,-0.015128593,-10
2464,2019,472,518,651,816,1143,Montgomery County,10925,661,MS,50,-0.015128593,-10
2465,2019,472,492,651,816,880,Neshoba County,29676,661,MS,50,-0.015128593,-10
2466,2019,478,498,659,838,1040,Newton County,21720,686,MS,50,-0.039358601,-27
2467,2019,472,516,651,894,898,Noxubee County,11545,661,MS,50,-0.015128593,-10
2468,2019,560,682,800,1002,1260,Oktibbeha County,47671,817,MS,50,-0.020807834,-17
2469,2019,472,518,651,876,880,Panola County,34707,661,MS,50,-0.015128593,-10
2470,2019,557,581,768,1003,1186,Pearl River County,55834,768,MS,50,0.0,0
2471,2019,515,625,768,993,1101,Perry County,12250,790,MS,50,-0.027848101,-22
2472,2019,490,528,676,884,932,Pike County,40404,693,MS,50,-0.024531025,-17
2473,2019,480,506,662,863,895,Pontotoc County,29957,676,MS,50,-0.020710059,-14
2474,2019,472,538,651,816,898,Prentiss County,25276,661,MS,50,-0.015128593,-10
2475,2019,418,492,651,816,880,Quitman County,8223,661,MS,50,-0.015128593,-10
2476,2019,652,729,867,1090,1294,Rankin County,141617,880,MS,50,-0.014772727,-13
2477,2019,472,519,651,828,898,Scott County,28264,661,MS,50,-0.015128593,-10
2478,2019,472,518,651,853,880,Sharkey County,4916,661,MS,50,-0.015128593,-10
2479,2019,527,602,689,863,955,Simpson County,27503,666,MS,50,0.034534535,23
2480,2019,446,520,651,894,898,Smith County,16491,661,MS,50,-0.015128593,-10
2481,2019,479,526,661,908,911,Stone County,17786,703,MS,50,-0.059743954,-42
2482,2019,418,569,651,816,1025,Sunflower County,29450,661,MS,50,-0.015128593,-10
2483,2019,472,492,651,830,1097,Tallahatchie County,15378,661,MS,50,-0.015128593,-10
2484,2019,601,617,706,946,1100,Tate County,28886,702,MS,50,0.005698006,4
2485,2019,472,496,651,816,910,Tippah County,22232,672,MS,50,-0.03125,-21
2486,2019,472,569,651,941,1014,Tishomingo County,19593,661,MS,50,-0.015128593,-10
2487,2019,659,676,774,970,1046,Tunica County,10778,726,MS,50,0.066115702,48
2488,2019,472,569,651,891,1111,Union County,27134,661,MS,50,-0.015128593,-10
2489,2019,472,492,651,894,898,Walthall County,15443,661,MS,50,-0.015128593,-10
2490,2019,574,577,697,938,1091,Warren County,48773,717,MS,50,-0.027894003,-20
2491,2019,500,546,651,868,1038,Washington County,51137,661,MS,50,-0.015128593,-10
2492,2019,472,518,651,878,898,Wayne County,20747,661,MS,50,-0.015128593,-10
2493,2019,472,569,651,831,1142,Webster County,10253,661,MS,50,-0.015128593,-10
2494,2019,472,518,651,816,880,Wilkinson County,9878,688,MS,50,-0.05377907,-37
2495,2019,472,502,651,941,1143,Winston County,19198,661,MS,50,-0.015128593,-10
2496,2019,472,526,651,872,898,Yalobusha County,12678,661,MS,50,-0.015128593,-10
2497,2019,520,523,692,867,966,Yazoo County,28065,704,MS,50,-0.017045455,-12
2498,2019,442,494,653,912,1147,Adair County,25607,641,MO,50,0.018720749,12
2499,2019,531,591,761,1005,1099,Andrew County,17291,739,MO,50,0.029769959,22
2500,2019,426,488,646,809,985,Atchison County,5685,641,MO,50,0.007800312,5
2501,2019,451,517,684,857,925,Audrain County,25529,680,MO,50,0.005882353,4
2502,2019,492,495,646,870,873,Barry County,35597,641,MO,50,0.007800312,5
2503,2019,426,564,646,843,1111,Barton County,12402,641,MO,50,0.007800312,5
2504,2019,464,521,689,915,1081,Bates County,17049,641,MO,50,0.074882995,48
2505,2019,476,495,655,947,1150,Benton County,19056,653,MO,50,0.003062787,2
2506,2019,563,565,748,1078,1184,Bollinger County,12363,703,MO,50,0.06401138,45
2507,2019,594,659,803,1090,1410,Boone County,162642,759,MO,50,0.057971014,44
2508,2019,531,591,761,1005,1099,Buchanan County,89201,739,MO,50,0.029769959,22
2509,2019,434,511,676,875,952,Butler County,42794,675,MO,50,0.001481481,1
2510,2019,640,786,953,1286,1457,Caldwell County,9424,869,MO,50,0.096662831,84
2511,2019,517,521,689,972,1134,Callaway County,44332,668,MO,50,0.031437126,21
2512,2019,462,529,700,910,1177,Camden County,44002,677,MO,50,0.033973412,23
2513,2019,563,565,748,1078,1184,Cape Girardeau County,75674,703,MO,50,0.06401138,45
2514,2019,426,488,646,809,985,Carroll County,9295,641,MO,50,0.007800312,5
2515,2019,420,494,653,818,883,Carter County,6265,643,MO,50,0.0155521,10
2516,2019,640,786,953,1286,1457,Cass County,99478,869,MO,50,0.096662831,84
2517,2019,429,488,646,812,942,Cedar County,13982,645,MO,50,0.001550388,1
2518,2019,426,493,646,872,1135,Chariton County,7831,641,MO,50,0.007800312,5
2519,2019,548,561,723,1045,1168,Christian County,77422,760,MO,50,-0.048684211,-37
2520,2019,426,500,646,866,985,Clark County,7139,641,MO,50,0.007800312,5
2521,2019,640,786,953,1286,1457,Clay County,221939,869,MO,50,0.096662831,84
2522,2019,640,786,953,1286,1457,Clinton County,20743,869,MO,50,0.096662831,84
